item,lift,confidence
bracelets & trainers,0.919205249,0.142857143
bracelets & hoods,0.919205249,0.142857143
bracelets & caps,0.919205249,0.142857143
caps & bracelets,0.919205249,0.021041827
trainers & bracelets,0.919205249,0.002309469
puffers & bracelets,0.919205249,0.001283038
hoods & bracelets,0.919205249,0.001026431
necklaces & backpacks,0.918611778,0.170021027
backpacks & necklaces,0.918611778,0.121956475
shorts & sweaters,0.918448043,0.143545279
sweaters & shorts,0.918448043,0.038019903
purses & tiaras,0.918430884,0.01369863
tiaras & purses,0.918430884,0.002673797
shirts & slippers,0.918296345,0.067567568
slippers & shirts,0.918296345,0.005420054
pumps & bodysuits,0.918232218,0.104878049
bodysuits & pumps,0.918232218,0.015013966
aviators & ballerinass,0.91776978,0.030927835
ballerinass & aviators,0.91776978,0.010650888
swimsuits & trainers,0.917087265,0.015873016
trainers & swimsuits,0.917087265,0.002304147
necklaces & playsuits,0.916860917,0.16969697
playsuits & necklaces,0.916860917,0.012066365
tops & scarfs,0.916489968,0.281544256
scarfs & tops,0.916489968,0.038816046
jackets & slips,0.91624322,0.128
slips & jackets,0.91624322,0.013702541
eyewears & slippers,0.915814463,0.006756757
slippers & eyewears,0.915814463,0.005405405
ties & pouchs,0.915194569,0.029490617
pouchs & ties,0.915194569,0.013613861
sneakers & ties,0.915047796,0.14480198
ties & sneakers,0.915047796,0.029485887
belts & shoes,0.914764436,0.077777778
shoes & belts,0.914764436,0.036116323
flats & sweatshirts,0.914303425,0.043572985
sweatshirts & flats,0.914303425,0.016736402
"sunglasses, & dresses",0.914169891,0.240181505
"dresses & sunglasses,",0.914169891,0.232999393
shorts & pajamas,0.914045128,0.142857143
pajamas & shorts,0.914045128,0.000510334
earrings & capes,0.912698116,0.345132743
capes & earrings,0.912698116,0.004113056
earrings & bras,0.911124838,0.344537815
bras & earrings,0.911124838,0.012971947
cases & tiaras,0.911122416,0.01369863
tiaras & cases,0.911122416,0.00265252
shirts & pouchs,0.910910584,0.067024129
pouchs & shirts,0.910910584,0.013550136
tanks & scarfs,0.91010101,0.049905838
scarfs & tanks,0.91010101,0.038545455
t-shirts & slides,0.910044423,0.073529412
slides & t-shirts,0.910044423,0.007403751
bags & ray-bans,0.909993267,0.236180905
ray-bans & bags,0.909993267,0.007221881
hats & overalls,0.909081754,0.06870229
overalls & hats,0.909081754,0.00474934
wallets & sweaters,0.908934126,0.09344894
sweaters & wallets,0.908934126,0.037626067
hats & shoes,0.908877695,0.068686869
shoes & hats,0.908877695,0.035883905
earrings & loafers,0.907045335,0.342995169
loafers & earrings,0.907045335,0.007487872
frames & cardigans,0.907012916,0.021775544
cardigans & frames,0.907012916,0.021594684
earrings & vests,0.906680327,0.342857143
vests & earrings,0.906680327,0.011390002
bras & gloves,0.906298003,0.012903226
gloves & bras,0.906298003,0.005602241
beanies & loafers,0.906248871,0.014492754
loafers & beanies,0.906248871,0.007481297
"sunglasses, & kimonos",0.906229219,0.238095238
"kimonos & sunglasses,",0.906229219,0.004553734
shirts & underwires,0.906052394,0.066666667
underwires & shirts,0.906052394,0.000542005
dresses & cases,0.905419881,0.230769231
cases & dresses,0.905419881,0.013612893
handbags & tights,0.905351386,0.029787234
tights & handbags,0.905351386,0.008484848
jumpsuits & slips,0.904826342,0.026666667
slips & jumpsuits,0.904826342,0.0135318
playsuits & kaftans,0.90458153,0.011904762
kaftans & playsuits,0.90458153,0.003030303
camisoles & capes,0.903880468,0.017699115
capes & camisoles,0.903880468,0.00407332
jackets & shoes,0.903806838,0.126262626
shoes & jackets,0.903806838,0.0356837
pumps & gloves,0.903766444,0.103225806
gloves & pumps,0.903766444,0.005586592
t-shirts & vests,0.903688557,0.073015873
vests & t-shirts,0.903688557,0.011352419
eyewears & tunics,0.903603604,0.006666667
tunics & eyewears,0.903603604,0.005405405
purses & fedoras,0.903577555,0.013477089
fedoras & purses,0.903577555,0.013368984
tops & handbags,0.903571611,0.277575758
handbags & tops,0.903571611,0.029728677
necklaces & bikinis,0.903017862,0.167134831
bikinis & necklaces,0.903017862,0.025641026
knits & overalls,0.902887801,0.030534351
overalls & knits,0.902887801,0.004716981
sneakers & frames,0.902757776,0.142857143
frames & sneakers,0.902757776,0.021673387
trousers & ponchos,0.901935159,0.051724138
ponchos & trousers,0.901935159,0.002086231
"watches, & clutches",0.90171893,0.104825949
clutches & shrugs,0.90171893,0.090909091
"clutches & watches,",0.90171893,0.090909091
shrugs & clutches,0.90171893,0.00039557
dresses & tights,0.901567031,0.229787234
tights & dresses,0.901567031,0.008449382
chokers & hoodys,0.901378579,0.048780488
hoodys & chokers,0.901378579,0.002947679
pouchs & jumpers,0.901142106,0.013404826
jumpers & pouchs,0.901142106,0.013404826
backpacks & frames,0.90087213,0.119601329
frames & backpacks,0.90087213,0.021628117
necklaces & visors,0.9004884,0.166666667
visors & necklaces,0.9004884,0.000861883
dresses & shawls,0.900472232,0.229508197
shawls & dresses,0.900472232,0.002190581
boots & headbands,0.900344146,0.155688623
headbands & boots,0.900344146,0.00599631
heels & chokers,0.90026209,0.086956522
chokers & heels,0.90026209,0.048720066
jackets & shirts,0.900103434,0.125745257
shirts & jackets,0.900103434,0.066228947
flats & jumpers,0.900086374,0.042895442
jumpers & flats,0.900086374,0.013389121
earrings & bottles,0.899669912,0.340206186
bottles & earrings,0.899669912,0.010440835
bodysuits & slides,0.899390244,0.014705882
slides & bodysuits,0.899390244,0.007317073
bags & oxfords,0.899021717,0.233333333
oxfords & bags,0.899021717,0.002151199
heels & bras,0.899001219,0.086834734
bras & heels,0.899001219,0.012799339
cases & sunhats,0.898809951,0.013513514
sunhats & cases,0.898809951,0.00265252
purses & jumpers,0.898732635,0.013404826
jumpers & purses,0.898732635,0.013368984
bracelets & beanies,0.898574708,0.139650873
beanies & bracelets,0.898574708,0.014370028
necklaces & frames,0.897496745,0.166112957
frames & necklaces,0.897496745,0.02154708
wallets & beanies,0.897460577,0.092269327
beanies & wallets,0.897460577,0.014352211
bangles & parkas,0.896816881,0.025
parkas & bangles,0.896816881,0.001430615
dresses & puffers,0.896796835,0.228571429
puffers & dresses,0.896796835,0.00125176
chokers & aviators,0.896578338,0.04852071
aviators & chokers,0.896578338,0.030213707
wallets & cardigans,0.89607918,0.092127303
cardigans & wallets,0.89607918,0.021334368
knits & handbags,0.896047742,0.03030303
handbags & knits,0.896047742,0.029481132
chokers & playsuits,0.895915679,0.048484848
playsuits & chokers,0.895915679,0.011790715
bags & bras,0.895783944,0.232492997
bras & bags,0.895783944,0.012753534
wraps & slippers,0.895755083,0.047297297
slippers & wraps,0.895755083,0.005287009
"sunglasses, & thermals",0.895567699,0.235294118
"thermals & sunglasses,",0.895567699,0.000607165
hats & jumpsuits,0.895276724,0.067658999
jumpsuits & hats,0.895276724,0.026385224
jackets & trenchcoats,0.89476877,0.125
jackets & joggers,0.89476877,0.125
joggers & jackets,0.89476877,0.002569226
trenchcoats & jackets,0.89476877,0.00028547
cardigans & tubes,0.89365266,0.021276596
tubes & cardigans,0.89365266,0.003350084
tops & castaners,0.893591242,0.274509804
castaners & tops,0.893591242,0.001817474
wallets & pants,0.893252957,0.091836735
pants & wallets,0.893252957,0.048875097
flats & tubes,0.892904834,0.042553191
tubes & flats,0.892904834,0.00334728
hats & trousers,0.892574706,0.067454798
trousers & hats,0.892574706,0.051187335
chokers & pouchs,0.891712321,0.048257373
pouchs & chokers,0.891712321,0.013264554
flats & mules,0.891640096,0.042492918
mules & flats,0.891640096,0.012552301
pants & puffs,0.891523857,0.048780488
puffs & pants,0.891523857,0.001457726
bags & tanks,0.891082304,0.231272727
tanks & bags,0.891082304,0.048862938
bags & sweaters,0.890855541,0.231213873
sweaters & bags,0.890855541,0.036877689
earrings & jackets,0.89080544,0.336854125
jackets & earrings,0.89080544,0.124446319
belts & eyewears,0.890041073,0.075675676
eyewears & belts,0.890041073,0.006566604
jeans & slippers,0.889937438,0.195945946
slippers & jeans,0.889937438,0.005252672
t-shirts & sweatshirts,0.889821213,0.071895425
sweatshirts & t-shirts,0.889821213,0.016288253
backpacks & camisoles,0.889761578,0.118126273
camisoles & backpacks,0.889761578,0.017422649
totes & vests,0.88968254,0.06031746
vests & totes,0.88968254,0.011176471
tanks & waistcoats,0.889578714,0.048780488
waistcoats & tanks,0.889578714,0.002909091
skirts & puffers,0.889531377,0.142857143
skirts & pins,0.889531377,0.142857143
pins & skirts,0.889531377,0.005463124
puffers & skirts,0.889531377,0.001241619
aviators & headbands,0.888459767,0.02994012
headbands & aviators,0.888459767,0.00591716
"watches, & kimonos",0.887513954,0.103174603
"kimonos & watches,",0.887513954,0.004459691
rings & trousers,0.887249648,0.104311544
trousers & rings,0.887249648,0.050881954
bags & bottles,0.887105376,0.23024055
bottles & bags,0.887105376,0.010295022
cases & slips,0.886825818,0.013333333
slips & cases,0.886825818,0.013262599
pants & aviators,0.886776097,0.04852071
aviators & pants,0.886776097,0.029883382
boots & tunics,0.886723555,0.153333333
tunics & boots,0.886723555,0.005304428
earrings & sweaters,0.886590107,0.335260116
sweaters & earrings,0.886590107,0.036701118
t-shirts & cases,0.886388095,0.071618037
cases & t-shirts,0.886388095,0.013326752
bracelets & t-shirts,0.886084823,0.137709773
t-shirts & bracelets,0.886084823,0.071593533
chokers & gowns,0.885944014,0.047945205
gowns & chokers,0.885944014,0.020633751
blazers & kimonos,0.885266621,0.03968254
kimonos & blazers,0.885266621,0.004448399
heels & briefs,0.884872995,0.085470085
briefs & heels,0.884872995,0.004128819
tanks & fedoras,0.884783141,0.04851752
fedoras & tanks,0.884783141,0.013090909
sneakers & tunics,0.884702621,0.14
tunics & sneakers,0.884702621,0.005292339
wallets & shrugs,0.8842302,0.090909091
shrugs & wallets,0.8842302,0.000387898
tanks & satchels,0.884187328,0.048484848
satchels & tanks,0.884187328,0.011636364
t-shirts & hoods,0.884043153,0.071428571
hoods & t-shirts,0.884043153,0.000987167
frames & satchels,0.88354475,0.021212121
satchels & frames,0.88354475,0.011627907
satchels & wristlets,0.88354475,0.011627907
wristlets & satchels,0.88354475,0.003030303
boots & joggers,0.883510788,0.152777778
joggers & boots,0.883510788,0.0025369
bracelets & sandalens,0.883157985,0.137254902
sandalens & bracelets,0.883157985,0.001796254
"sunglasses, & tees",0.882754607,0.231927711
"tees & sunglasses,",0.882754607,0.011687917
bags & overalls,0.882355011,0.229007634
overalls & bags,0.882355011,0.004609711
hats & slips,0.882145998,0.066666667
slips & hats,0.882145998,0.013192612
blouses & shawls,0.881641981,0.06557377
shawls & blouses,0.881641981,0.002144772
earrings & panties,0.881494762,0.333333333
panties & earrings,0.881494762,0.000105463
bracelets & tiaras,0.881429691,0.136986301
tiaras & bracelets,0.881429691,0.002566076
wraps & frames,0.88087543,0.046511628
frames & wraps,0.88087543,0.021148036
rings & pants,0.880334446,0.103498542
pants & rings,0.880334446,0.04816825
"dresses & watches,",0.880260701,0.224356775
"watches, & dresses",0.880260701,0.102331404
bracelets & jumpers,0.879775534,0.136729223
jumpers & bracelets,0.879775534,0.01308699
pants & bottles,0.879269233,0.048109966
bottles & pants,0.879269233,0.010204082
hoodies & boinas,0.878529886,0.014084507
boinas & hoodies,0.878529886,0.002487562
camisoles & bottles,0.877478461,0.017182131
bottles & camisoles,0.877478461,0.010183299
bracelets & brooches,0.877423193,0.136363636
brooches & bracelets,0.877423193,0.000769823
bracelets & bikinis,0.876601635,0.136235955
bikinis & bracelets,0.876601635,0.024890942
bangles & puffs,0.874943299,0.024390244
puffs & bangles,0.874943299,0.001430615
blazers & castaners,0.87485172,0.039215686
blazers & sandalens,0.87485172,0.039215686
castaners & blazers,0.87485172,0.001779359
sandalens & blazers,0.87485172,0.001779359
sneakers & trousers,0.874507359,0.138386648
trousers & sneakers,0.874507359,0.05015121
heels & hats,0.874133111,0.084432718
hats & heels,0.874133111,0.066061107
sweatshirts & slips,0.874074074,0.016
slips & sweatshirts,0.874074074,0.013071895
trousers & sweatshirts,0.873770154,0.050108932
sweatshirts & trousers,0.873770154,0.015994437
pumps & camisoles,0.873740599,0.099796334
camisoles & pumps,0.873740599,0.017108939
caps & tunics,0.87369338,0.02
tunics & caps,0.87369338,0.005226481
playsuits & packs,0.873389063,0.011494253
packs & playsuits,0.873389063,0.003030303
pants & cases,0.872605579,0.047745358
cases & pants,0.872605579,0.013119534
bracelets & tees,0.872137511,0.135542169
tees & bracelets,0.872137511,0.011547344
earrings & tubes,0.872117158,0.329787234
tubes & earrings,0.872117158,0.003269352
boots & kimonos,0.872036622,0.150793651
kimonos & boots,0.872036622,0.004381919
dresses & kimonos,0.871885812,0.222222222
kimonos & dresses,0.871885812,0.004381161
trousers & parkas,0.871870654,0.05
parkas & trousers,0.871870654,0.001390821
cardigans & swimsuits,0.871002478,0.020737327
swimsuits & cardigans,0.871002478,0.015075377
"sunglasses, & sweatshirts",0.870690818,0.22875817
"sweatshirts & sunglasses,",0.870690818,0.015938069
jackets & slippers,0.87058583,0.121621622
slippers & jackets,0.87058583,0.005138453
pants & espadrilles,0.870297098,0.047619048
espadrilles & pants,0.870297098,0.02696793
jumpsuits & briefs,0.870025329,0.025641026
briefs & jumpsuits,0.870025329,0.00405954
t-shirts & blazers,0.869885879,0.070284698
blazers & t-shirts,0.869885879,0.03899309
knits & slides,0.869693396,0.029411765
slides & knits,0.869693396,0.007075472
shoes & bangles,0.869640612,0.034334764
bangles & shoes,0.869640612,0.024242424
wallets & bottles,0.869037241,0.089347079
bottles & wallets,0.869037241,0.010085337
necklaces & ray-bans,0.868812929,0.16080402
ray-bans & necklaces,0.868812929,0.006895066
tanks & vests,0.868398268,0.047619048
vests & tanks,0.868398268,0.010909091
shorts & rings,0.868156838,0.13568521
rings & shorts,0.868156838,0.102066854
dresses & satchels,0.867922694,0.221212121
satchels & dresses,0.867922694,0.011422313
tanks & wraps,0.867742378,0.047583082
wraps & tanks,0.867742378,0.045818182
t-shirts & bras,0.866708974,0.070028011
bras & t-shirts,0.866708974,0.012339585
tops & coats,0.866650875,0.266233766
coats & tops,0.866650875,0.03193561
rings & jumpers,0.866539227,0.101876676
jumpers & rings,0.866539227,0.012890095
mules & hoodys,0.866268224,0.012195122
hoodys & mules,0.866268224,0.002832861
pumps & purses,0.866159853,0.098930481
purses & pumps,0.866159853,0.012918994
shoes & briefs,0.865924199,0.034188034
briefs & shoes,0.865924199,0.004040404
dresses & slides,0.865474887,0.220588235
slides & dresses,0.865474887,0.007041152
flats & bottles,0.865289221,0.041237113
bottles & flats,0.865289221,0.010041841
blouses & pouchs,0.865096421,0.064343164
pouchs & blouses,0.865096421,0.012868633
flats & handbags,0.864764803,0.041212121
handbags & flats,0.864764803,0.028451883
shorts & sunhats,0.864637283,0.135135135
sunhats & shorts,0.864637283,0.002551671
jeans & rings,0.864288186,0.190298507
rings & jeans,0.864288186,0.101612027
flats & espadrilles,0.864175592,0.041184041
espadrilles & flats,0.864175592,0.026778243
jackets & ponchos,0.863914674,0.120689655
ponchos & jackets,0.863914674,0.001998287
scarfs & bodysuits,0.863821138,0.036585366
scarfs & fascinators,0.863821138,0.036585366
bodysuits & scarfs,0.863821138,0.014124294
fascinators & scarfs,0.863821138,0.002824859
